ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
ADTTF,209.0,22.94,56.06,60.98,273.88,762.21,9900.0,2.44,1.09,4.49,2.78,12.99,4,True,True,True,True,True,252.44,685.72,9640.72,239.52,650.34,9312.8,251.4,639.01,9696.75,0.8844,,,0.45,clean,,normal,none,strong_buy,89.53414167198468,96.04339502233567,96.87300574345883,6,100.0,95.4,1
ELA,28.88,13.43,71.5,131.04,398.79,468.5,4025.71,5.32,1.83,3.04,1.17,8.59,4,True,True,True,True,True,377.35,392.01,3766.43,364.43,356.63,3438.52,376.31,345.3,3822.46,0.4952,,,-0.03,clean,1.066,normal,none,strong_buy,89.97477740298416,96.04339502233567,92.59731971920868,6,100.0,94.7,2
ATEX,102.94,60.79,182.1,368.33,300.86,63.94,368.76,3.0,2.02,0.82,0.21,5.77,3,True,True,True,True,True,279.41,-12.55,109.48,266.5,-47.93,-218.44,278.37,-59.26,165.51,1.5343,XLK,0.33,2.62,overextended,1.489,normal,none,none,91.96219649314736,80.50414805360562,99.10657306955967,6,100.0,93.5,3
FTNT,153.62,11.34,94.33,88.35,48.99,217.53,2189.42,8.32,0.94,0.55,4.44,10.07,3,True,True,True,True,True,27.54,141.03,1930.14,14.63,105.66,1602.22,26.5,94.32,1986.17,1.2282,XLK,0.34,0.39,clean,1.083,normal,none,strong_buy,83.8727322454189,80.50414805360562,98.59604339502233,6,100.0,91.0,4
ECPG,93.29,16.71,35.91,68.03,136.6,94.8,284.38,2.15,1.89,2.01,0.69,3.0,4,True,True,True,True,True,115.15,18.31,25.1,102.24,-17.07,-302.81,114.11,-28.4,81.13,0.1512,XLF,0.41,1.1,clean,1.14,normal,none,strong_buy,82.10411158720028,96.04339502233567,85.99234205488195,6,100.0,91.0,4
PANW,341.02,21.06,120.94,80.96,70.03,459.97,1496.54,5.74,0.67,0.86,6.57,3.25,3,True,True,True,True,True,48.58,383.47,1237.25,35.67,348.1,909.34,47.54,336.76,1293.28,0.1645,XLK,0.39,1.05,clean,0.969,normal,none,strong_buy,88.64071474154436,80.50414805360562,86.34333120612636,6,100.0,90.0,6
ENVA,240.73,49.05,83.4,46.04,116.85,609.28,3252.79,1.7,0.55,2.54,5.21,5.34,3,True,True,True,True,True,95.41,532.79,2993.5,82.5,497.41,2665.59,94.37,486.08,3049.53,0.0871,XLF,0.62,3.05,overextended,1.452,normal,none,none,89.62834655240526,80.50414805360562,84.62029355456286,6,100.0,89.9,7
AXGN,46.19,17.0,47.48,40.82,339.9,111.2,654.74,2.79,0.86,8.33,0.33,5.89,3,True,True,True,True,True,318.46,34.71,395.46,305.55,-0.67,67.54,317.42,-12.0,451.49,0.4831,VGK,0.32,0.25,clean,1.335,normal,none,strong_buy,84.1887744248944,80.50414805360562,92.08679004467135,6,100.0,89.8,8
NWPX,149.94,27.11,97.97,134.1,259.14,425.92,1391.94,3.61,1.37,1.93,1.64,3.27,3,True,True,True,True,True,237.69,349.43,1132.66,224.78,314.05,804.74,236.66,302.72,1188.69,-0.0779,XLI,0.56,1.45,clean,1.574,confirmed,none,strong_buy,92.47880390190537,80.50414805360562,79.3873643905552,6,100.0,89.7,9
WEBC,310.0,14.81,21.57,44.52,68.67,195.24,825.37,1.46,2.06,1.54,2.84,4.23,4,True,True,True,True,True,47.23,118.74,566.09,34.31,83.37,238.18,46.19,72.03,622.12,0.1512,,,1.35,clean,,normal,none,strong_buy,77.52909715258153,96.04339502233567,85.99234205488195,6,100.0,89.7,9
