target_date,section,similar_date,score,event,fwd_5d,fwd_10d,fwd_21d
2026-03-31,SPY_deep,2002-06-13,0.5002,Dot-com Crash,-0.33,-2.09,-9.07
2026-03-31,SPY_deep,2000-05-09,0.5001,Dot-com Crash,3.81,-2.34,3.96
2026-03-31,SPY_deep,2016-01-19,0.4996,China Deval / Oil Crash,1.14,1.12,2.14
2026-03-31,SPY_deep,2026-03-20,0.4988,,-2.23,,
2026-03-31,SPY_deep,2001-02-27,0.4984,Dot-com Crash,-0.28,-5.08,-9.02
2026-03-31,SPY_deep,1997-04-04,0.4983,,-3.24,0.95,9.94
2026-03-31,SPY_deep,2018-10-19,0.4976,Fed Tightening Selloff,-3.95,-1.58,-2.59
2026-03-31,SPY_deep,2008-01-24,0.4968,GFC,1.76,-0.79,1.73
2026-03-31,SPY_deep,2015-09-03,0.4965,China Deval / Oil Crash,0.61,-0.05,1.49
2026-03-31,SPY_deep,1996-01-16,0.4946,,0.95,3.58,7.84
2026-03-31,SPY_deep,2026-03-13,0.494,,-2.07,-4.26,
2026-03-31,SPY_deep,1998-08-17,0.4939,Asian Crisis / LTCM,0.8,-11.42,-3.12
2026-03-31,SPY_deep,2005-03-29,0.4939,,1.42,1.86,-0.76
2026-03-31,SPY_deep,2011-06-02,0.4931,,-1.77,-3.36,1.66
2026-03-31,SPY_deep,2004-07-26,0.4927,,2.13,-1.61,1.47
2026-03-31,SPY_deep,1999-08-12,0.4923,,1.86,5.06,3.7
2026-03-31,SPY_deep,2026-03-23,0.4919,,-3.57,,
2026-03-31,SPY_deep,2014-10-03,0.4894,,-3.04,-4.1,2.67
2026-03-31,SPY_deep,1996-07-19,0.4885,,-0.39,4.05,4.55
2026-03-31,SPY_deep,1999-08-06,0.4885,,2.13,2.71,3.9
2026-03-31,SPY_deep,2000-10-18,0.4874,Dot-com Crash,1.53,6.12,2.33
2026-03-31,SPY_deep,1999-08-10,0.4873,,4.64,6.46,4.73
2026-03-31,SPY_deep,2015-04-01,0.4865,,1.56,2.27,2.44
2026-03-31,SPY_deep,2023-10-03,0.4852,,3.07,3.42,0.25
2026-03-31,SPY_deep,2001-09-24,0.4851,Dot-com Crash,3.55,5.79,8.15
2026-03-31,SPY_deep,2008-09-16,0.4839,GFC,-2.91,-5.0,-26.27
2026-03-31,SPY_deep,2005-04-01,0.4828,,0.49,-2.79,-0.88
2026-03-31,SPY_deep,2001-09-25,0.4819,Dot-com Crash,3.76,4.14,6.75
2026-03-31,SPY_deep,1996-07-24,0.4811,,2.04,5.95,7.02
2026-03-31,SPY_deep,2000-09-25,0.4804,Dot-com Crash,-0.28,-2.95,-3.23
2026-03-31,SPY_deep,2014-10-02,0.4803,,-0.84,-4.17,3.75
2026-03-31,SPY_deep,1998-08-10,0.4802,Asian Crisis / LTCM,-0.11,0.69,-7.37
2026-03-31,SPY_deep,2021-09-29,0.4797,,0.1,0.17,5.49
2026-03-31,SPY_deep,1996-07-23,0.4782,,1.5,5.89,6.22
2026-03-31,SPY_deep,1996-06-26,0.4772,,1.34,-2.85,-4.05
2026-03-31,SPY_deep,2014-10-17,0.4767,,4.22,7.0,8.44
2026-03-31,SPY_deep,2008-01-15,0.4743,GFC,-3.12,-2.36,-2.17
2026-03-31,SPY_deep,2006-05-24,0.4738,,2.03,-0.33,-1.37
2026-03-31,SPY_deep,2025-01-13,0.4733,,3.73,3.98,3.78
2026-03-31,SPY_deep,2018-10-22,0.4731,Fed Tightening Selloff,-4.05,-0.59,-3.96
2026-03-31,SPY_deep,2015-08-27,0.4727,China Deval / Oil Crash,-1.87,-1.27,-5.65
2026-03-31,SPY_deep,2014-10-09,0.4721,,-3.36,1.14,5.5
2026-03-31,SPY_deep,2022-03-14,0.4719,Inflation / Rate Hike Bear,6.57,9.33,5.11
2026-03-31,SPY_deep,2004-03-23,0.4715,,3.21,4.97,4.38
2026-03-31,SPY_deep,2018-12-27,0.4714,Fed Tightening Selloff,1.74,4.4,6.18
2026-03-31,SPY_deep,1996-06-19,0.4709,,-0.35,0.99,-4.01
2026-03-31,SPY_deep,1994-12-05,0.4708,Bond Massacre / Tequila,-0.59,0.44,0.86
