ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
LINC,49.1,18.83,69.9,132.04,136.17,578.18,2444.04,3.71,1.89,1.03,4.25,4.23,4,True,True,True,True,True,110.38,501.33,2184.76,99.49,460.56,1872.59,93.58,434.14,2200.35,0.2856,XLB,0.34,0.7,clean,1.304,normal,none,strong_buy,90.28322867608581,95.1923076923077,91.62087912087912,6,100.0,94.4,1
REX,50.06,14.9,50.92,50.38,136.91,292.94,472.11,3.42,0.99,2.72,2.14,1.61,4,True,True,True,True,True,111.13,216.09,212.83,100.24,175.32,-99.34,94.33,148.9,228.42,1.0684,XLE,0.41,0.91,clean,0.828,normal,none,strong_buy,85.06017791732077,95.1923076923077,96.22252747252747,6,100.0,93.8,2
CVE,30.82,18.81,40.35,69.99,123.17,302.35,108.67,2.14,1.73,1.76,2.45,0.36,4,True,True,True,True,True,97.38,225.5,-150.62,86.49,184.73,-462.79,80.58,158.31,-135.02,0.6672,XLE,0.73,1.35,clean,0.674,thin,none,strong_buy,84.8639455782313,95.1923076923077,94.23076923076923,6,100.0,93.3,3
EACO,107.0,18.82,16.32,32.1,204.67,486.3,1810.71,0.87,1.97,6.38,2.38,3.72,4,True,True,True,True,True,178.88,409.45,1551.43,167.99,368.68,1239.26,162.08,342.27,1567.02,0.8454,,,0.71,clean,,normal,none,strong_buy,82.16902145473576,95.1923076923077,95.39835164835165,6,100.0,92.8,4
AGX,722.31,20.02,76.19,98.01,303.21,1373.8,2029.45,3.81,1.29,3.09,4.53,1.48,3,True,True,True,True,True,277.42,1296.95,1770.17,266.53,1256.18,1458.0,260.62,1229.77,1785.76,0.7287,,,0.42,clean,0.744,thin,none,strong_buy,91.92830978545264,76.95741758241759,94.57417582417582,6,100.0,91.9,5
VLO,250.74,3.72,25.26,41.23,86.67,214.84,352.93,6.79,1.63,2.1,2.48,1.64,5,True,True,True,True,True,60.89,137.99,93.64,50.0,97.22,-218.53,44.09,70.81,109.24,1.0945,XLE,0.72,-0.35,clean,0.892,normal,none,strong_buy,74.49960753532181,99.75961538461539,96.42857142857143,6,100.0,91.6,6
MPC,255.03,12.73,25.47,29.52,55.96,326.4,610.79,2.0,1.16,1.9,5.83,1.87,4,True,True,True,True,True,30.17,249.55,351.5,19.28,208.78,39.33,13.37,182.36,367.1,0.8265,XLE,0.73,0.74,clean,0.965,normal,none,strong_buy,77.54447933019361,95.1923076923077,95.26098901098901,6,100.0,91.4,7
SU,68.29,7.0,21.97,54.4,87.92,192.59,160.15,3.14,2.48,1.62,2.19,0.83,4,True,True,True,True,True,62.13,115.74,-99.13,51.24,74.97,-411.3,45.33,48.55,-83.54,0.8104,XLE,0.72,0.2,clean,0.714,thin,none,strong_buy,76.48482469911042,95.1923076923077,95.1923076923077,6,100.0,91.0,8
EZPW,33.0,10.04,35.75,83.33,136.05,404.59,579.01,3.56,2.33,1.63,2.97,1.43,4,True,True,True,True,True,110.26,327.74,319.73,99.37,286.97,7.56,93.46,260.55,335.32,-0.621,XLI,0.49,0.34,clean,0.769,normal,none,strong_buy,84.71350078492935,95.1923076923077,74.79395604395604,6,100.0,89.4,9
MTDR,60.34,2.44,26.23,51.3,31.49,115.42,200.5,10.73,1.96,0.61,3.67,1.74,4,True,True,True,True,True,5.7,38.57,-58.79,-5.19,-2.2,-370.95,-11.1,-28.61,-43.19,1.6422,XLE,0.8,-0.13,clean,0.985,normal,none,strong_buy,68.83830455259026,95.1923076923077,98.21428571428571,6,100.0,89.3,10
