ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
XOP,XLE,8.0,91.2,49.0,84.8,,,,,,5.6,,,,81.1,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
DBC,IAU,39.0,81.1,50.0,84.7,,,,,,3.9,,,,86.7,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
HAL,XLE,83.0,75.1,134.0,80.3,,,,,,,6.0,,,88.8,HEALTHY,none,4,"['ranker', 'ranker_long', 'stock_secrot', 'pullback_health']",Energy
GSG,XLE,107.0,72.2,141.0,79.9,,,,,,3.9,,,,81.6,HEALTHY,none,4,"['ranker', 'ranker_long', 'secrot', 'pullback_health']",
TNGX,--,1.0,97.8,55.0,84.5,,,,,,,,,,88.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
COP,XLE,3.0,94.2,7.0,91.1,,,,,,,4.0,,,85.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
NYT,XLC,7.0,91.5,4.0,92.1,,,,,,,4.0,,,81.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Communication Services
FANG,XLE,9.0,90.0,61.0,84.1,,,,,,,2.0,,,90.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
MNMD,--,10.0,89.8,61.0,84.1,,,,,,,,,,86.5,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
CVX,XLE,11.0,89.2,61.0,84.1,,,,,,,4.0,,,85.0,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
CTRA,XLE,12.0,88.8,81.0,83.4,,,,,,,4.0,,,86.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Energy
