ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
ETSY,54.05,52.57,2.82,OPTIMAL,95,1.48,0.9,53.85,0.39,,,,0.061,36.3,67.8,178.0,clean,82.1,WARNING,-16.2,1,Basing,3.97,22.71,0.57,XLF,equity,Equity,37.0,False,False,"{'grade': 'OK', 'median_mae': -4.25, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 46.1}",81.6
JD,27.82,27.42,1.47,OPTIMAL,95,1.48,0.9,27.96,-0.52,,,,0.211,65.5,61.8,303.0,clean,87.5,WARNING,-10.2,1,Basing,-0.43,1.5,-3.57,VXUS,index,Index,6.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",81.1
ASTS,91.07,89.18,2.12,OPTIMAL,95,1.48,0.9,89.5,1.75,,,,0.214,116.0,93.4,5.0,clean,50.0,CAUTION,-29.9,3,Parabolic,4.57,7.86,33.2,XLI,equity,Equity,11.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.13, 'median_ttg': 2.0, 'prob_good': 27.5, 'prob_bad': 53.2}",81.0
LQDA,36.62,35.86,2.13,OPTIMAL,95,1.48,0.9,36.93,-0.84,,,,0.476,217.2,83.6,19.0,clean,60.5,WARNING,-21.5,3,Parabolic,-2.54,4.76,3.87,,equity,Equity,7.0,True,False,"{'grade': 'ROUGH', 'median_mae': -5.42, 'median_ttg': 1.0, 'prob_good': 27.3, 'prob_bad': 52.7}",80.7
HUBS,259.3,254.17,2.01,OPTIMAL,95,1.48,0.9,268.53,-3.44,,,,0.243,153.8,57.7,423.0,clean,88.4,WARNING,-36.3,0,Deep Decline,0.65,3.66,-29.99,,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",80.0
PYPL,44.34,44.01,0.76,OPTIMAL,95,1.48,0.9,45.35,-2.21,,,,0.046,31.6,50.6,593.0,clean,96.7,BREAKDOWN,-28.9,0,Deep Decline,-0.03,6.98,-27.69,XLC,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",80.0
NOW,113.23,110.09,2.85,OPTIMAL,95,1.48,0.9,116.36,-2.69,,,,0.45,152.6,60.1,350.0,clean,85.1,WARNING,-30.1,0,Deep Decline,0.27,5.03,-27.52,,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",79.8
SKYY,112.88,112.08,0.71,OPTIMAL,95,1.48,0.9,112.81,0.06,,,,0.336,44.0,51.5,573.0,clean,95.0,WARNING,-15.6,0,Deep Decline,1.04,-0.49,-13.1,XLK,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",79.8
SAIC,96.64,91.58,5.53,OPTIMAL,90,1.5,1.11,93.6,3.26,,,,0.469,86.2,78.3,52.0,clean,68.3,WARNING,-16.3,1,Basing,5.58,9.1,-3.69,XLF,equity,Equity,11.0,False,False,"{'grade': 'OK', 'median_mae': -6.58, 'median_ttg': 2.0, 'prob_good': 33.3, 'prob_bad': 55.6}",79.4
VRSN,239.7,227.85,5.2,OPTIMAL,90,1.5,1.11,239.62,0.03,,,,0.719,165.8,78.1,53.0,clean,67.0,WARNING,-6.2,1,Basing,1.93,9.68,-1.05,,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.64, 'median_ttg': 1.0, 'prob_good': 22.2, 'prob_bad': 53.7}",78.9
