ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,potential_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
CLNFF,55.2,54.93,0.5,OPTIMAL,95,1.48,0.9,59.73,-7.58,,,,0.335,131.7,77.7,55.0,stalling,53.8,CAUTION,-11.4,3,Parabolic,-10.68,14.31,32.92,XLB,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -3.17, 'median_ttg': 1.0, 'prob_good': 38.9, 'prob_bad': 40.3}",76.6
SOYB,24.03,23.66,1.55,OPTIMAL,95,1.48,0.9,24.32,-1.18,,,,0.791,69.6,74.5,76.0,stalling,54.1,CAUTION,-4.0,1,Basing,-0.78,2.43,5.3,DBA,commodity,Commodity,21.0,True,False,"{'grade': 'OK', 'median_mae': -3.17, 'median_ttg': 1.0, 'prob_good': 38.9, 'prob_bad': 40.3}",75.6
NTR,78.56,73.57,6.78,OPTIMAL,90,1.5,1.11,77.52,1.34,,,,0.816,183.9,84.0,16.0,clean,44.0,CAUTION,-8.0,3,Parabolic,3.62,11.54,28.78,XLE,sector,Sector,34.0,False,False,"{'grade': 'OK', 'median_mae': -3.56, 'median_ttg': 2.0, 'prob_good': 35.1, 'prob_bad': 38.1}",74.1
MAMA,16.78,16.03,4.67,OPTIMAL,95,1.48,0.9,16.25,3.24,,,,0.114,64.4,93.9,3.0,clean,22.0,HEALTHY,-6.0,3,Parabolic,1.27,11.27,25.32,XLP,equity,Equity,37.0,False,False,"{'grade': 'OK', 'median_mae': -3.12, 'median_ttg': 1.0, 'prob_good': 39.2, 'prob_bad': 38.3}",72.7
CLMT,28.64,27.89,2.71,OPTIMAL,95,1.48,0.9,29.11,-1.62,,,,0.001,3.0,83.0,21.0,clean,33.6,CAUTION,-8.8,3,Parabolic,-2.37,10.25,41.52,,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",72.4
TGT,117.19,115.87,1.14,OPTIMAL,95,1.48,0.9,119.2,-1.68,,,,0.234,42.6,76.9,58.0,clean,38.7,CAUTION,-7.0,3,Parabolic,-2.46,3.99,20.85,XLP,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -3.12, 'median_ttg': 1.0, 'prob_good': 39.2, 'prob_bad': 38.3}",71.8
ES,72.53,72.0,0.74,OPTIMAL,95,1.48,0.9,73.7,-1.59,,,,0.083,15.6,74.9,73.0,clean,39.7,CAUTION,-5.1,2,Sustained Uptrend,-1.78,3.15,7.46,XLU,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -3.12, 'median_ttg': 1.0, 'prob_good': 39.2, 'prob_bad': 38.3}",71.4
AXGN,33.56,32.64,2.8,OPTIMAL,95,1.48,0.9,30.67,9.43,,,,0.299,-152.7,85.4,11.0,clean,26.5,CAUTION,-6.8,3,Parabolic,14.62,2.91,11.94,,equity,Equity,7.0,True,False,"{'grade': 'OK', 'median_mae': -3.5, 'median_ttg': 1.0, 'prob_good': 35.8, 'prob_bad': 41.8}",71.1
WMB,73.36,71.87,2.08,OPTIMAL,95,1.48,0.9,73.81,-0.6,,,,0.242,33.4,80.0,39.0,clean,32.3,CAUTION,-4.6,3,Parabolic,0.25,3.14,20.43,XLE,bond,Bond,4.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -0.52, 'median_ttg': 2.0, 'prob_good': 63.3, 'prob_bad': 27.6}",71.0
SEA,16.51,16.51,0.0,OPTIMAL,95,1.48,0.9,16.72,-1.24,,,,0.004,5.6,73.8,81.0,clean,39.5,CAUTION,-5.8,2,Sustained Uptrend,-1.9,2.8,7.77,XLI,index,Index,1.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.68, 'median_ttg': 1.0, 'prob_good': 42.7, 'prob_bad': 35.9}",70.9
XEL,81.7,80.19,1.88,OPTIMAL,95,1.48,0.9,81.57,0.15,,,,0.018,7.8,77.0,57.0,clean,35.6,CAUTION,-3.0,1,Basing,-0.49,3.44,9.39,XLU,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -3.12, 'median_ttg': 1.0, 'prob_good': 39.2, 'prob_bad': 38.3}",70.9
FET,56.31,54.19,3.91,OPTIMAL,95,1.48,0.9,57.09,-1.37,,,,0.113,76.3,69.6,113.0,clean,44.0,CAUTION,-11.4,3,Parabolic,-2.07,15.91,58.8,XLE,bond,Bond,20.0,False,False,"{'grade': 'OK', 'median_mae': -3.42, 'median_ttg': 2.0, 'prob_good': 36.7, 'prob_bad': 41.9}",70.8
GPRE,15.43,14.34,7.61,OPTIMAL,90,1.5,1.11,15.45,-0.15,,,,0.839,238.9,91.0,6.0,clean,24.9,CAUTION,-6.6,3,Parabolic,3.26,10.83,58.07,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.72, 'median_ttg': 2.0, 'prob_good': 28.6, 'prob_bad': 56.8}",70.8
BKGI,44.79,44.59,0.44,OPTIMAL,95,1.48,0.9,44.67,0.28,,,,0.146,-20.7,76.7,62.0,clean,34.7,CAUTION,-3.6,2,Sustained Uptrend,0.45,0.72,11.53,VXUS,index,Index,1.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -2.68, 'median_ttg': 1.0, 'prob_good': 42.7, 'prob_bad': 35.9}",70.5
SMTOY,65.2,60.68,7.46,OPTIMAL,90,1.5,1.11,64.12,1.69,,,,0.158,101.6,81.7,31.0,clean,34.2,CAUTION,-9.8,3,Parabolic,7.1,14.89,49.37,VXUS,index,Index,15.0,False,False,"{'grade': 'OK', 'median_mae': -2.73, 'median_ttg': 1.0, 'prob_good': 41.9, 'prob_bad': 36.9}",70.4
DBB,24.0,23.96,0.19,OPTIMAL,95,1.48,0.9,24.19,-0.77,,,,0.456,41.5,72.6,90.0,clean,38.8,CAUTION,-7.8,2,Sustained Uptrend,-1.3,1.76,6.74,IAU,commodity,Commodity,45.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.19, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 52.7}",70.3
SII,147.32,143.13,2.93,OPTIMAL,95,1.48,0.12,158.95,-7.32,,,,0.41,274.7,67.9,123.0,stalling,44.0,CAUTION,-13.2,3,Parabolic,-9.22,24.56,56.22,IAU,miner,Miner,5.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.19, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 52.7}",70.2
