ticker,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_1y,ratio_1w_1d,ratio_1m_1w,ratio_3m_1m,ratio_6m_3m,ratio_1y_3m,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1w,vs_spy_1m,vs_spy_1y,vs_qqq_1w,vs_qqq_1m,vs_qqq_1y,vs_iau_1w,vs_iau_1m,vs_iau_1y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,score_returns,score_ratios,score_spy_days,score,rank
TNGX,18.81,0.7,9.68,51.57,109.93,146.85,962.71,13.91,5.33,2.13,1.34,8.76,5,True,True,True,True,True,10.8,55.6,945.31,10.67,53.95,938.09,18.67,58.82,910.71,1.1478,,,0.11,clean,0.809,normal,none,96.98828018533659,99.87735077677841,97.05641864268193,98.0,1
LINC,39.99,3.49,7.27,34.01,72.3,88.37,167.13,2.08,4.68,2.13,1.22,2.31,4,True,True,True,True,True,8.39,38.05,149.74,8.26,36.4,142.52,16.26,41.26,115.13,1.869,,,1.05,clean,1.291,normal,none,96.90651403652221,97.91496320523304,98.44644317252657,97.8,2
TYRA,38.06,0.02,5.72,29.45,65.68,213.23,249.79,289.96,5.15,2.23,3.25,3.8,5,True,True,True,True,True,6.83,33.48,232.4,6.7,31.83,225.18,14.71,36.69,197.79,1.4532,,,0.05,clean,1.098,normal,none,93.17252657399837,99.87735077677841,97.79231398201145,96.9,3
PRE,20.9,2.15,0.58,4.19,26.06,94.96,380.46,0.27,7.25,6.22,3.64,14.6,4,True,True,True,True,True,1.69,8.22,363.06,1.57,6.57,355.84,9.57,11.43,328.46,1.193,,,-0.56,clean,0.618,thin,none,89.73834832379394,97.91496320523304,97.13818479149631,94.9,4
GPRE,16.55,2.57,2.19,23.75,73.97,72.16,217.56,0.85,10.83,3.12,0.98,2.94,3,True,True,True,True,True,3.31,27.78,200.17,3.18,26.13,192.94,11.18,30.99,165.56,1.1185,XLE,0.4,0.91,clean,0.787,normal,none,94.58980648678114,85.56827473426002,96.89288634505316,92.4,5
TERN,48.84,2.2,10.4,24.12,13.79,560.0,1445.57,4.73,2.32,0.57,40.6,104.8,3,True,True,True,True,True,11.51,28.15,1428.17,11.39,26.5,1420.95,19.39,31.36,1393.57,0.4562,,,1.1,clean,1.123,normal,none,95.27800490596893,85.56827473426002,95.09403107113656,92.0,6
REX,41.24,1.08,4.27,23.07,24.52,37.1,126.84,3.96,5.4,1.06,1.51,5.17,4,True,True,True,True,True,5.39,27.1,109.45,5.26,25.45,102.23,13.26,30.31,74.84,-0.218,XLF,0.34,0.66,clean,0.847,normal,none,90.90351594439903,97.91496320523304,86.59035159443991,91.8,7
WOPEF,23.0,2.0,11.6,40.67,41.54,47.91,38.39,5.81,3.51,1.02,1.15,0.92,3,True,True,True,True,True,12.71,44.7,20.99,12.58,43.05,13.77,20.59,47.92,-13.61,2.6879,,,0.47,clean,,normal,none,90.58326519487599,85.56827473426002,99.18233851185609,91.8,7
CLMT,29.74,2.16,3.47,0.81,51.72,58.43,131.42,1.61,0.23,64.19,1.13,2.54,3,True,True,True,True,True,4.59,4.84,114.02,4.46,3.19,106.8,12.46,8.05,79.42,1.1356,,,0.72,clean,0.546,thin,none,91.36685745434723,85.56827473426002,96.97465249386754,91.3,9
PBR,19.95,0.81,5.17,30.48,69.21,54.41,43.73,6.39,5.9,2.27,0.79,0.63,3,True,True,True,True,True,6.28,34.51,26.34,6.15,32.86,19.11,14.16,37.72,-8.27,1.3336,XLE,0.49,0.46,clean,0.955,normal,none,89.99046061597166,85.56827473426002,97.54701553556828,91.0,10
COP,124.62,0.76,3.59,12.76,37.29,32.83,23.96,4.72,3.55,2.92,0.88,0.64,3,True,True,True,True,True,4.71,16.79,6.57,4.58,15.14,-0.65,12.58,20.0,-28.04,0.6632,XLE,0.88,0.57,clean,0.8,normal,none,83.57863177977652,85.56827473426002,95.91169255928045,88.4,11
VTR,87.44,0.17,1.44,1.98,11.74,29.85,28.23,8.37,1.38,5.92,2.54,2.4,4,True,True,True,True,True,2.56,6.01,10.83,2.43,4.36,3.61,10.43,9.23,-23.77,0.0297,XLRE,0.49,-0.5,clean,1.031,normal,none,75.94712455710003,97.91496320523304,90.84219133278822,88.2,12
YOU,48.95,0.87,9.24,46.82,24.78,32.76,84.37,10.68,5.07,0.53,1.32,3.41,4,True,True,True,True,True,10.36,50.85,66.97,10.23,49.2,59.75,18.23,54.07,32.37,-0.8676,XLF,0.37,0.32,clean,0.55,thin,none,90.26301444535295,97.91496320523304,75.55192150449714,87.9,13
FANG,191.53,0.98,8.2,10.07,28.49,36.35,23.57,8.41,1.23,2.83,1.28,0.83,3,True,True,True,True,True,9.32,14.1,6.17,9.19,12.45,-1.05,17.19,17.31,-28.43,0.0636,XLE,0.67,1.32,clean,0.981,normal,none,84.4985009539384,85.56827473426002,91.74161896974653,87.3,14
NYT,80.99,0.68,3.75,7.27,20.34,38.49,66.2,5.49,1.94,2.8,1.89,3.25,4,True,True,True,True,True,4.87,11.3,48.8,4.74,9.65,41.58,12.74,14.52,14.2,-0.8058,XLC,0.36,0.27,clean,0.569,thin,none,86.37912237666939,97.91496320523304,76.86017988552739,87.1,15
XLE,58.79,0.62,2.23,7.32,34.19,30.64,28.73,3.61,3.29,4.67,0.9,0.84,3,True,True,True,True,True,3.34,11.35,11.33,3.21,9.7,4.11,11.22,14.57,-23.27,0.1066,XLE,1.0,0.22,clean,0.667,thin,none,82.18860724993186,85.56827473426002,92.31398201144727,86.7,16
EZPW,26.14,1.14,0.64,4.04,28.29,53.16,87.42,0.56,6.36,7.0,1.88,3.09,4,True,True,True,True,True,1.75,8.07,70.02,1.62,6.42,62.8,9.63,11.28,35.42,-0.8709,XLI,0.56,0.06,clean,0.604,thin,none,86.31098391932407,97.91496320523304,75.22485690923958,86.5,17
CTRA,34.28,2.37,7.19,8.93,35.49,40.61,19.15,3.03,1.24,3.98,1.14,0.54,3,True,True,True,True,True,8.31,12.96,1.76,8.18,11.31,-5.47,16.18,16.17,-32.85,-0.1011,XLE,0.65,1.59,clean,0.903,normal,none,84.79831016625783,85.56827473426002,88.47097301717089,86.3,18
DNTH,78.07,-0.93,-2.8,64.46,88.57,100.8,276.42,3.02,-23.01,1.37,1.14,3.12,3,True,True,True,True,True,-1.68,68.49,259.03,-1.81,66.84,251.8,6.19,71.71,224.42,1.2221,,,-0.32,clean,0.996,normal,buy_today,76.02207686017988,85.56827473426002,97.21995094031071,86.3,18
WELL,209.95,0.32,1.82,0.65,10.27,26.54,39.99,5.72,0.36,15.8,2.59,3.9,4,True,True,True,True,True,2.93,4.68,22.59,2.8,3.03,15.37,10.81,7.9,-12.01,-0.4293,XLRE,0.54,-0.31,clean,0.732,thin,none,77.48023984736987,97.91496320523304,83.56500408830743,86.3,18
CIEN,379.86,-1.46,12.77,22.16,81.02,178.53,490.49,-8.78,1.73,3.66,2.2,6.05,3,True,True,True,True,True,13.89,26.19,473.09,13.76,24.54,465.87,21.77,29.4,438.49,-0.2705,XLK,0.54,0.24,clean,0.822,normal,buy_today,86.48814390842192,85.56827473426002,85.60915780866722,85.9,21
ASTS,89.48,-1.32,2.74,5.98,30.88,117.24,240.88,-2.07,2.18,5.16,3.8,7.8,3,True,False,True,True,False,3.86,10.01,223.48,3.73,8.36,216.26,11.74,13.23,188.88,0.0117,XLI,0.44,-0.08,clean,0.524,thin,none,81.73889343145272,85.56827473426002,90.51512673753066,85.9,21
EOG,138.96,1.05,4.45,13.65,36.53,15.95,13.37,4.25,3.07,2.68,0.44,0.37,3,True,True,True,True,True,5.57,17.68,-4.02,5.44,16.03,-11.25,13.44,20.9,-38.63,0.1786,XLE,0.75,0.84,clean,0.686,thin,none,79.01335513763969,85.56827473426002,92.886345053148,85.8,23
ES,72.71,-0.08,-0.68,1.38,7.1,14.87,17.46,8.28,-2.02,5.14,2.09,2.46,4,False,True,True,True,False,0.43,5.41,0.07,0.3,3.76,-7.15,8.31,8.63,-34.54,0.4875,XLU,0.68,-0.53,clean,0.769,normal,none,63.27337149086946,97.91496320523304,95.42109566639412,85.5,24
