ticker,price,ret_1m,ret_3m,ret_6m,ret_1y,ret_5y,ret_10y,ratio_3m_1m,ratio_6m_3m,ratio_1y_6m,ratio_5y_1y,ratio_10y_5y,ratio_passes,sma30,sma50,sma100,sma200,sma_all,vs_spy_1y,vs_spy_5y,vs_spy_10y,vs_qqq_1y,vs_qqq_5y,vs_qqq_10y,vs_iau_1y,vs_iau_5y,vs_iau_10y,bad_spy_score,top_pole,top_pole_corr,momentum_signal,momentum_flag,vol_ratio,vol_flag,pullback_flag,strong_flag,score_returns,score_ratios,score_spy_days,history_depth,score_depth,score,rank
AGI,52.25,41.6,39.33,71.59,128.57,572.46,1138.15,0.95,1.82,1.8,4.45,1.99,4,True,True,True,True,True,114.07,498.8,884.4,110.18,486.86,645.93,50.54,393.35,833.17,0.1457,IAU,0.74,3.34,overextended,1.26,normal,none,none,90.51468606844516,91.99676637025061,84.47857720291026,6,100.0,92.4,1
FTI,66.13,18.68,46.11,79.9,124.63,771.28,233.82,2.47,1.73,1.56,6.19,0.3,4,True,True,True,True,True,110.13,697.62,-19.93,106.24,685.68,-258.4,46.61,592.17,-71.16,0.2022,XLE,0.54,1.13,clean,0.995,normal,none,strong_buy,88.42052584979021,91.99676637025061,85.77202910266774,6,100.0,92.1,2
ATI,156.96,30.47,55.71,102.42,169.88,625.32,1214.57,1.83,1.84,1.66,3.68,1.94,4,True,True,True,True,True,155.38,551.67,960.82,151.49,539.73,722.35,91.86,446.22,909.59,-0.1538,XLI,0.57,1.15,clean,1.536,confirmed,none,strong_buy,92.95145705816684,91.99676637025061,71.86742118027486,6,100.0,90.7,3
BVN,38.78,13.19,56.5,102.61,204.16,232.02,635.86,4.28,1.82,1.99,1.14,2.74,4,True,True,True,True,True,189.66,158.37,382.11,185.78,146.42,143.64,126.14,52.92,330.88,-0.0363,IAU,0.73,0.3,clean,1.023,normal,none,strong_buy,89.48685375524502,91.99676637025061,76.7178658043654,6,100.0,90.6,4
POWL,511.12,15.22,58.13,92.03,201.17,1498.75,1888.02,3.82,1.58,2.19,7.45,1.26,4,True,True,True,True,True,186.67,1425.09,1634.27,182.79,1413.15,1395.8,123.15,1319.65,1583.04,-0.1382,XLI,0.41,0.37,clean,1.251,normal,none,strong_buy,91.26150055818609,91.99676637025061,72.27162489894907,6,100.0,90.2,5
THC,242.88,28.32,12.01,31.76,91.86,359.56,867.65,0.42,2.65,2.89,3.91,2.41,4,True,True,True,True,True,77.36,285.91,613.9,73.48,273.97,375.43,13.84,180.46,562.67,0.3283,,,2.1,overextended,1.182,normal,none,none,79.23932709704738,91.99676637025061,88.9248181083266,6,100.0,90.0,6
LINC,37.02,38.86,79.88,96.81,101.74,505.89,1329.34,2.06,1.21,1.05,4.97,2.63,3,True,True,True,True,True,87.24,432.24,1075.59,83.36,420.29,837.12,23.72,326.79,1024.36,0.4147,XLB,0.31,2.43,overextended,1.811,confirmed,none,none,92.65889055703121,70.29102667744543,90.70331447049313,6,100.0,90.0,6
WWD,385.56,21.31,28.51,56.21,104.0,216.42,736.72,1.34,1.97,1.85,2.08,3.4,4,True,True,True,True,True,89.5,142.77,482.97,85.62,130.82,244.5,25.98,37.32,431.74,0.0033,XLI,0.53,1.65,clean,1.322,normal,none,strong_buy,85.21384301497477,91.99676637025061,78.73888439773647,6,100.0,89.7,8
SII,159.28,29.83,73.91,141.66,274.6,337.58,998.48,2.48,1.92,1.94,1.23,2.96,4,True,True,True,True,True,260.1,263.93,744.73,256.22,251.98,506.26,196.58,158.48,693.5,-0.3573,IAU,0.58,1.83,clean,1.282,normal,none,strong_buy,94.4181391230704,91.99676637025061,64.59175424413904,6,100.0,89.6,9
NSKFF,41.0,21.27,65.12,36.67,68.24,904.9,1257.62,3.06,0.56,1.86,13.26,1.39,3,True,True,True,True,True,53.74,831.25,1003.87,49.86,819.3,765.39,-9.78,725.8,952.63,0.7186,,,0.83,clean,,normal,none,strong_buy,86.94614466643569,70.29102667744543,96.20048504446241,6,100.0,89.4,10
